match_id,innings,over,ball,batter,bowler,non_striker,batter_runs,extras,total_runs,extras_type,wicket_type,player_dismissed
1085949,1,0,1,TT Beaumont,Asmavia Iqbal,SJ Taylor,1,0,1,,,
1085949,1,0,2,SJ Taylor,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,0,3,SJ Taylor,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,0,4,SJ Taylor,Asmavia Iqbal,TT Beaumont,4,0,4,,,
1085949,1,0,5,SJ Taylor,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,0,6,SJ Taylor,Asmavia Iqbal,TT Beaumont,0,1,1,wides,,
1085949,1,0,7,SJ Taylor,Asmavia Iqbal,TT Beaumont,1,0,1,,,
1085949,1,1,1,SJ Taylor,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,1,2,SJ Taylor,Kainat Imtiaz,TT Beaumont,1,0,1,,,
1085949,1,1,3,TT Beaumont,Kainat Imtiaz,SJ Taylor,0,0,0,,,
1085949,1,1,4,TT Beaumont,Kainat Imtiaz,SJ Taylor,0,0,0,,,
1085949,1,1,5,TT Beaumont,Kainat Imtiaz,SJ Taylor,0,0,0,,,
1085949,1,1,6,TT Beaumont,Kainat Imtiaz,SJ Taylor,0,0,0,,,
1085949,1,2,1,SJ Taylor,Asmavia Iqbal,TT Beaumont,1,0,1,,,
1085949,1,2,2,TT Beaumont,Asmavia Iqbal,SJ Taylor,0,0,0,,,
1085949,1,2,3,TT Beaumont,Asmavia Iqbal,SJ Taylor,1,0,1,,,
1085949,1,2,4,SJ Taylor,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,2,5,SJ Taylor,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,2,6,SJ Taylor,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,3,1,TT Beaumont,Kainat Imtiaz,SJ Taylor,4,0,4,,,
1085949,1,3,2,TT Beaumont,Kainat Imtiaz,SJ Taylor,0,1,1,wides,,
1085949,1,3,3,TT Beaumont,Kainat Imtiaz,SJ Taylor,0,1,1,wides,,
1085949,1,3,4,TT Beaumont,Kainat Imtiaz,SJ Taylor,0,1,1,wides,,
1085949,1,3,5,TT Beaumont,Kainat Imtiaz,SJ Taylor,1,0,1,,,
1085949,1,3,6,SJ Taylor,Kainat Imtiaz,TT Beaumont,4,0,4,,,
1085949,1,3,7,SJ Taylor,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,3,8,SJ Taylor,Kainat Imtiaz,TT Beaumont,0,0,0,,lbw,SJ Taylor
1085949,1,3,9,HC Knight,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,4,1,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,4,2,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,4,3,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,4,4,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,4,5,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,4,6,TT Beaumont,Asmavia Iqbal,HC Knight,0,1,1,wides,,
1085949,1,4,7,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,5,1,HC Knight,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,5,2,HC Knight,Kainat Imtiaz,TT Beaumont,4,0,4,,,
1085949,1,5,3,HC Knight,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,5,4,HC Knight,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,5,5,HC Knight,Kainat Imtiaz,TT Beaumont,0,1,1,wides,,
1085949,1,5,6,HC Knight,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,5,7,HC Knight,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,6,1,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,6,2,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,6,3,TT Beaumont,Asmavia Iqbal,HC Knight,2,0,2,,,
1085949,1,6,4,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,6,5,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,6,6,TT Beaumont,Asmavia Iqbal,HC Knight,0,0,0,,,
1085949,1,7,1,HC Knight,Kainat Imtiaz,TT Beaumont,0,1,1,wides,,
1085949,1,7,2,HC Knight,Kainat Imtiaz,TT Beaumont,0,0,0,,,
1085949,1,7,3,HC Knight,Kainat Imtiaz,TT Beaumont,1,0,1,,,
1085949,1,7,4,TT Beaumont,Kainat Imtiaz,HC Knight,0,0,0,,,
1085949,1,7,5,TT Beaumont,Kainat Imtiaz,HC Knight,0,0,0,,,
1085949,1,7,6,TT Beaumont,Kainat Imtiaz,HC Knight,0,1,1,legbyes,,
1085949,1,7,7,HC Knight,Kainat Imtiaz,TT Beaumont,1,0,1,,,
1085949,1,8,1,HC Knight,Asmavia Iqbal,TT Beaumont,2,0,2,,,
1085949,1,8,2,HC Knight,Asmavia Iqbal,TT Beaumont,1,0,1,,,
1085949,1,8,3,TT Beaumont,Asmavia Iqbal,HC Knight,4,0,4,,,
1085949,1,8,4,TT Beaumont,Asmavia Iqbal,HC Knight,1,0,1,,,
1085949,1,8,5,HC Knight,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,8,6,HC Knight,Asmavia Iqbal,TT Beaumont,0,0,0,,,
1085949,1,9,1,TT Beaumont,Kainat Imtiaz,HC Knight,0,0,0,,caught,TT Beaumont
1085949,1,9,2,NR Sciver,Kainat Imtiaz,HC Knight,0,0,0,,,
1085949,1,9,3,NR Sciver,Kainat Imtiaz,HC Knight,2,0,2,,,
1085949,1,9,4,NR Sciver,Kainat Imtiaz,HC Knight,4,0,4,,,
1085949,1,9,5,NR Sciver,Kainat Imtiaz,HC Knight,0,0,0,,,
1085949,1,9,6,NR Sciver,Kainat Imtiaz,HC Knight,0,0,0,,,
1085949,1,10,1,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,10,2,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,10,3,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,10,4,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,10,5,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,10,6,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,11,1,NR Sciver,Kainat Imtiaz,HC Knight,4,0,4,,,
1085949,1,11,2,NR Sciver,Kainat Imtiaz,HC Knight,1,0,1,,,
1085949,1,11,3,HC Knight,Kainat Imtiaz,NR Sciver,0,0,0,,,
1085949,1,11,4,HC Knight,Kainat Imtiaz,NR Sciver,0,0,0,,,
1085949,1,11,5,HC Knight,Kainat Imtiaz,NR Sciver,4,0,4,,,
1085949,1,11,6,HC Knight,Kainat Imtiaz,NR Sciver,0,0,0,,,
1085949,1,12,1,NR Sciver,Asmavia Iqbal,HC Knight,1,0,1,,,
1085949,1,12,2,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,12,3,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,12,4,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,12,5,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,,
1085949,1,12,6,HC Knight,Asmavia Iqbal,NR Sciver,1,0,1,,,
1085949,1,13,1,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,13,2,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,13,3,HC Knight,Sana Mir,NR Sciver,4,0,4,,,
1085949,1,13,4,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,13,5,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,13,6,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,14,1,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,14,2,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,14,3,HC Knight,Nashra Sandhu,NR Sciver,4,0,4,,,
1085949,1,14,4,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,14,5,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,14,6,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,15,1,HC Knight,Sana Mir,NR Sciver,4,0,4,,,
1085949,1,15,2,HC Knight,Sana Mir,NR Sciver,4,0,4,,,
1085949,1,15,3,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,15,4,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,15,5,NR Sciver,Sana Mir,HC Knight,4,0,4,,,
1085949,1,15,6,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,16,1,NR Sciver,Nashra Sandhu,HC Knight,0,0,0,,,
1085949,1,16,2,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,16,3,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,16,4,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,16,5,NR Sciver,Nashra Sandhu,HC Knight,0,0,0,,,
1085949,1,16,6,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,17,1,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,17,2,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,17,3,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,17,4,NR Sciver,Sadia Yousuf,HC Knight,2,0,2,,,
1085949,1,17,5,NR Sciver,Sadia Yousuf,HC Knight,0,0,0,,,
1085949,1,17,6,NR Sciver,Sadia Yousuf,HC Knight,0,0,0,,,
1085949,1,18,1,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,18,2,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,18,3,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,18,4,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,18,5,NR Sciver,Nashra Sandhu,HC Knight,0,0,0,,,
1085949,1,18,6,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,19,1,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,19,2,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,19,3,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,19,4,NR Sciver,Sadia Yousuf,HC Knight,4,0,4,,,
1085949,1,19,5,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,19,6,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,20,1,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,20,2,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,20,3,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,20,4,NR Sciver,Nashra Sandhu,HC Knight,4,0,4,,,
1085949,1,20,5,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,20,6,HC Knight,Nashra Sandhu,NR Sciver,4,0,4,,,
1085949,1,21,1,NR Sciver,Sana Mir,HC Knight,0,0,0,,,
1085949,1,21,2,NR Sciver,Sana Mir,HC Knight,0,0,0,,,
1085949,1,21,3,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,21,4,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,21,5,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,21,6,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,22,1,NR Sciver,Nashra Sandhu,HC Knight,4,0,4,,,
1085949,1,22,2,NR Sciver,Nashra Sandhu,HC Knight,4,0,4,,,
1085949,1,22,3,NR Sciver,Nashra Sandhu,HC Knight,4,0,4,,,
1085949,1,22,4,NR Sciver,Nashra Sandhu,HC Knight,4,0,4,,,
1085949,1,22,5,NR Sciver,Nashra Sandhu,HC Knight,0,0,0,,,
1085949,1,22,6,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,23,1,NR Sciver,Nahida Khan,HC Knight,0,0,0,,,
1085949,1,23,2,NR Sciver,Nahida Khan,HC Knight,2,0,2,,,
1085949,1,23,3,NR Sciver,Nahida Khan,HC Knight,1,0,1,,,
1085949,1,23,4,HC Knight,Nahida Khan,NR Sciver,1,0,1,,,
1085949,1,23,5,NR Sciver,Nahida Khan,HC Knight,1,0,1,,,
1085949,1,23,6,HC Knight,Nahida Khan,NR Sciver,0,0,0,,,
1085949,1,24,1,NR Sciver,Sana Mir,HC Knight,0,0,0,,,
1085949,1,24,2,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,24,3,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,24,4,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,24,5,HC Knight,Sana Mir,NR Sciver,2,0,2,,,
1085949,1,24,6,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,25,1,NR Sciver,Nahida Khan,HC Knight,2,0,2,,,
1085949,1,25,2,NR Sciver,Nahida Khan,HC Knight,1,0,1,,,
1085949,1,25,3,HC Knight,Nahida Khan,NR Sciver,1,0,1,,,
1085949,1,25,4,NR Sciver,Nahida Khan,HC Knight,1,0,1,,,
1085949,1,25,5,HC Knight,Nahida Khan,NR Sciver,1,0,1,,,
1085949,1,25,6,NR Sciver,Nahida Khan,HC Knight,1,0,1,,,
1085949,1,26,1,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,26,2,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,26,3,HC Knight,Sana Mir,NR Sciver,0,1,1,wides,,
1085949,1,26,4,HC Knight,Sana Mir,NR Sciver,3,0,3,,,
1085949,1,26,5,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,26,6,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,26,7,NR Sciver,Sana Mir,HC Knight,4,0,4,,,
1085949,1,27,1,HC Knight,Kainat Imtiaz,NR Sciver,0,0,0,,,
1085949,1,27,2,HC Knight,Kainat Imtiaz,NR Sciver,1,0,1,,,
1085949,1,27,3,NR Sciver,Kainat Imtiaz,HC Knight,4,0,4,,,
1085949,1,27,4,NR Sciver,Kainat Imtiaz,HC Knight,4,0,4,,,
1085949,1,27,5,NR Sciver,Kainat Imtiaz,HC Knight,1,0,1,,,
1085949,1,27,6,HC Knight,Kainat Imtiaz,NR Sciver,1,0,1,,,
1085949,1,28,1,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,28,2,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,28,3,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,28,4,HC Knight,Sadia Yousuf,NR Sciver,4,0,4,,,
1085949,1,28,5,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,28,6,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,29,1,NR Sciver,Kainat Imtiaz,HC Knight,1,0,1,,,
1085949,1,29,2,HC Knight,Kainat Imtiaz,NR Sciver,4,0,4,,,
1085949,1,29,3,HC Knight,Kainat Imtiaz,NR Sciver,1,0,1,,,
1085949,1,29,4,NR Sciver,Kainat Imtiaz,HC Knight,0,0,0,,,
1085949,1,29,5,NR Sciver,Kainat Imtiaz,HC Knight,1,0,1,,,
1085949,1,29,6,HC Knight,Kainat Imtiaz,NR Sciver,1,0,1,,,
1085949,1,30,1,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,30,2,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,30,3,NR Sciver,Sadia Yousuf,HC Knight,0,1,1,wides,,
1085949,1,30,4,NR Sciver,Sadia Yousuf,HC Knight,0,0,0,,,
1085949,1,30,5,NR Sciver,Sadia Yousuf,HC Knight,4,0,4,,,
1085949,1,30,6,NR Sciver,Sadia Yousuf,HC Knight,0,0,0,,,
1085949,1,30,7,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,31,1,NR Sciver,Nashra Sandhu,HC Knight,0,0,0,,,
1085949,1,31,2,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,31,3,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,31,4,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,31,5,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,31,6,NR Sciver,Nashra Sandhu,HC Knight,0,0,0,,,
1085949,1,32,1,HC Knight,Sadia Yousuf,NR Sciver,4,0,4,,,
1085949,1,32,2,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,32,3,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,32,4,HC Knight,Sadia Yousuf,NR Sciver,6,0,6,,,
1085949,1,32,5,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,32,6,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,33,1,NR Sciver,Nashra Sandhu,HC Knight,0,0,0,,,
1085949,1,33,2,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,33,3,HC Knight,Nashra Sandhu,NR Sciver,1,0,1,,,
1085949,1,33,4,NR Sciver,Nashra Sandhu,HC Knight,1,0,1,,,
1085949,1,33,5,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,33,6,HC Knight,Nashra Sandhu,NR Sciver,0,0,0,,,
1085949,1,34,1,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,34,2,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,34,3,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,34,4,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,34,5,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,34,6,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,35,1,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,35,2,HC Knight,Sana Mir,NR Sciver,6,0,6,,,
1085949,1,35,3,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,35,4,HC Knight,Sana Mir,NR Sciver,0,0,0,,,
1085949,1,35,5,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,35,6,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,36,1,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,36,2,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,36,3,NR Sciver,Sadia Yousuf,HC Knight,0,0,0,,,
1085949,1,36,4,NR Sciver,Sadia Yousuf,HC Knight,0,0,0,,,
1085949,1,36,5,NR Sciver,Sadia Yousuf,HC Knight,1,0,1,,,
1085949,1,36,6,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,37,1,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,37,2,NR Sciver,Sana Mir,HC Knight,0,0,0,,,
1085949,1,37,3,NR Sciver,Sana Mir,HC Knight,6,0,6,,,
1085949,1,37,4,NR Sciver,Sana Mir,HC Knight,1,0,1,,,
1085949,1,37,5,HC Knight,Sana Mir,NR Sciver,1,0,1,,,
1085949,1,37,6,NR Sciver,Sana Mir,HC Knight,4,0,4,,,
1085949,1,38,1,HC Knight,Sadia Yousuf,NR Sciver,4,0,4,,,
1085949,1,38,2,HC Knight,Sadia Yousuf,NR Sciver,4,0,4,,,
1085949,1,38,3,HC Knight,Sadia Yousuf,NR Sciver,0,0,0,,,
1085949,1,38,4,HC Knight,Sadia Yousuf,NR Sciver,1,0,1,,,
1085949,1,38,5,NR Sciver,Sadia Yousuf,HC Knight,0,0,0,,,
1085949,1,38,6,NR Sciver,Sadia Yousuf,HC Knight,2,0,2,,,
1085949,1,39,1,HC Knight,Asmavia Iqbal,NR Sciver,0,0,0,,caught,HC Knight
1085949,1,39,2,NR Sciver,Asmavia Iqbal,DN Wyatt,2,0,2,,,
1085949,1,39,3,NR Sciver,Asmavia Iqbal,DN Wyatt,0,1,1,wides,,
1085949,1,39,4,NR Sciver,Asmavia Iqbal,DN Wyatt,6,0,6,,,
1085949,1,39,5,NR Sciver,Asmavia Iqbal,DN Wyatt,6,0,6,,,
1085949,1,39,6,NR Sciver,Asmavia Iqbal,DN Wyatt,6,0,6,,,
1085949,1,39,7,NR Sciver,Asmavia Iqbal,DN Wyatt,1,0,1,,,
1085949,1,40,1,NR Sciver,Sana Mir,DN Wyatt,2,0,2,,,
1085949,1,40,2,NR Sciver,Sana Mir,DN Wyatt,0,0,0,,caught,NR Sciver
1085949,1,40,3,DN Wyatt,Sana Mir,KH Brunt,0,0,0,,,
1085949,1,40,4,DN Wyatt,Sana Mir,KH Brunt,0,0,0,,,
1085949,1,40,5,DN Wyatt,Sana Mir,KH Brunt,1,0,1,,,
1085949,1,40,6,KH Brunt,Sana Mir,DN Wyatt,0,0,0,,,
1085949,1,41,1,DN Wyatt,Asmavia Iqbal,KH Brunt,1,0,1,,,
1085949,1,41,2,KH Brunt,Asmavia Iqbal,DN Wyatt,1,0,1,,,
1085949,1,41,3,DN Wyatt,Asmavia Iqbal,KH Brunt,0,0,0,,,
1085949,1,41,4,DN Wyatt,Asmavia Iqbal,KH Brunt,4,0,4,,,
1085949,1,41,5,DN Wyatt,Asmavia Iqbal,KH Brunt,4,0,4,,,
1085949,1,41,6,DN Wyatt,Asmavia Iqbal,KH Brunt,0,0,0,,,
1085949,1,42,1,KH Brunt,Nashra Sandhu,DN Wyatt,4,0,4,,,
1085949,1,42,2,KH Brunt,Nashra Sandhu,DN Wyatt,4,0,4,,,
1085949,1,42,3,KH Brunt,Nashra Sandhu,DN Wyatt,0,0,0,,bowled,KH Brunt
1085949,1,42,4,FC Wilson,Nashra Sandhu,DN Wyatt,0,0,0,,,
1085949,1,42,5,FC Wilson,Nashra Sandhu,DN Wyatt,1,0,1,,,
1085949,1,42,6,DN Wyatt,Nashra Sandhu,FC Wilson,1,0,1,,,
1085949,1,43,1,DN Wyatt,Sadia Yousuf,FC Wilson,0,1,1,wides,,
1085949,1,43,2,DN Wyatt,Sadia Yousuf,FC Wilson,4,0,4,,,
1085949,1,43,3,DN Wyatt,Sadia Yousuf,FC Wilson,1,0,1,,,
1085949,1,43,4,FC Wilson,Sadia Yousuf,DN Wyatt,1,0,1,,,
1085949,1,43,5,DN Wyatt,Sadia Yousuf,FC Wilson,1,0,1,,,
1085949,1,43,6,FC Wilson,Sadia Yousuf,DN Wyatt,1,0,1,,,
1085949,1,43,7,DN Wyatt,Sadia Yousuf,FC Wilson,0,0,0,,,
1085949,1,44,1,FC Wilson,Nashra Sandhu,DN Wyatt,1,0,1,,,
1085949,1,44,2,DN Wyatt,Nashra Sandhu,FC Wilson,1,0,1,,,
1085949,1,44,3,FC Wilson,Nashra Sandhu,DN Wyatt,4,0,4,,,
1085949,1,44,4,FC Wilson,Nashra Sandhu,DN Wyatt,1,0,1,,,
1085949,1,44,5,DN Wyatt,Nashra Sandhu,FC Wilson,4,0,4,,,
1085949,1,44,6,DN Wyatt,Nashra Sandhu,FC Wilson,2,0,2,,,
1085949,1,45,1,FC Wilson,Sadia Yousuf,DN Wyatt,1,0,1,,,
1085949,1,45,2,DN Wyatt,Sadia Yousuf,FC Wilson,1,0,1,,,
1085949,1,45,3,FC Wilson,Sadia Yousuf,DN Wyatt,1,0,1,,,
1085949,1,45,4,DN Wyatt,Sadia Yousuf,FC Wilson,1,0,1,,,
1085949,1,45,5,FC Wilson,Sadia Yousuf,DN Wyatt,0,0,0,,,
1085949,1,45,6,FC Wilson,Sadia Yousuf,DN Wyatt,4,0,4,,,
1085949,1,46,1,DN Wyatt,Nashra Sandhu,FC Wilson,0,0,0,,,
1085949,1,46,2,DN Wyatt,Nashra Sandhu,FC Wilson,6,0,6,,,
1085949,1,46,3,DN Wyatt,Nashra Sandhu,FC Wilson,0,0,0,,,
1085949,1,46,4,DN Wyatt,Nashra Sandhu,FC Wilson,1,0,1,,,
1085949,1,46,5,FC Wilson,Nashra Sandhu,DN Wyatt,4,0,4,,,
1085949,1,46,6,FC Wilson,Nashra Sandhu,DN Wyatt,1,0,1,,,
1085949,1,47,1,FC Wilson,Sana Mir,DN Wyatt,1,0,1,,,
1085949,1,47,2,DN Wyatt,Sana Mir,FC Wilson,1,0,1,,,
1085949,1,47,3,FC Wilson,Sana Mir,DN Wyatt,4,0,4,,,
1085949,1,47,4,FC Wilson,Sana Mir,DN Wyatt,4,0,4,,,
1085949,1,47,5,FC Wilson,Sana Mir,DN Wyatt,4,0,4,,,
1085949,1,47,6,FC Wilson,Sana Mir,DN Wyatt,0,0,0,,,
1085949,1,48,1,DN Wyatt,Asmavia Iqbal,FC Wilson,1,0,1,,,
1085949,1,48,2,FC Wilson,Asmavia Iqbal,DN Wyatt,0,0,0,,bowled,FC Wilson
1085949,1,48,3,JL Gunn,Asmavia Iqbal,DN Wyatt,0,0,0,,caught,JL Gunn
1085949,1,48,4,A Shrubsole,Asmavia Iqbal,DN Wyatt,4,0,4,,,
1085949,1,48,5,A Shrubsole,Asmavia Iqbal,DN Wyatt,0,0,0,,,
1085949,1,48,6,A Shrubsole,Asmavia Iqbal,DN Wyatt,3,0,3,,,
1085949,1,49,1,A Shrubsole,Kainat Imtiaz,DN Wyatt,2,0,2,,,
1085949,1,49,2,A Shrubsole,Kainat Imtiaz,DN Wyatt,1,0,1,,,
1085949,1,49,3,DN Wyatt,Kainat Imtiaz,A Shrubsole,4,0,4,,,
1085949,1,49,4,DN Wyatt,Kainat Imtiaz,A Shrubsole,2,0,2,,,
1085949,1,49,5,DN Wyatt,Kainat Imtiaz,A Shrubsole,1,0,1,,,
1085949,1,49,6,A Shrubsole,Kainat Imtiaz,DN Wyatt,0,1,1,wides,,
1085949,1,49,7,A Shrubsole,Kainat Imtiaz,DN Wyatt,2,0,2,,,
1085949,2,0,1,Ayesha Zafar,KH Brunt,Nahida Khan,0,0,0,,,
1085949,2,0,2,Ayesha Zafar,KH Brunt,Nahida Khan,0,0,0,,,
1085949,2,0,3,Ayesha Zafar,KH Brunt,Nahida Khan,2,0,2,,,
1085949,2,0,4,Ayesha Zafar,KH Brunt,Nahida Khan,0,0,0,,,
1085949,2,0,5,Ayesha Zafar,KH Brunt,Nahida Khan,1,0,1,,,
1085949,2,0,6,Nahida Khan,KH Brunt,Ayesha Zafar,0,0,0,,,
1085949,2,1,1,Ayesha Zafar,A Shrubsole,Nahida Khan,0,0,0,,,
1085949,2,1,2,Ayesha Zafar,A Shrubsole,Nahida Khan,0,1,1,legbyes,,
1085949,2,1,3,Nahida Khan,A Shrubsole,Ayesha Zafar,0,0,0,,,
1085949,2,1,4,Nahida Khan,A Shrubsole,Ayesha Zafar,0,0,0,,,
1085949,2,1,5,Nahida Khan,A Shrubsole,Ayesha Zafar,2,0,2,,,
1085949,2,1,6,Nahida Khan,A Shrubsole,Ayesha Zafar,1,0,1,,,
